품목명,수거단계,재배양식,생산자 주소,재배면적,조사물량,등록일자,분석결과
마늘,유통/판매,일반 ,경기도  양주시  ,,,20170905,적합
부추,유통/판매,일반 ,경기도  포천시  ,,,20170905,적합
대파,유통/판매,일반 ,강원도  양구군  ,,,20170905,적합
참깨,유통/판매,일반 ,충청북도  괴산군  ,,,20170905,적합
풋고추,유통/판매,일반 ,경기도  화성시  ,,,20170905,적합
참깨,유통/판매,일반 ,경기도  용인시  ,,,20170905,적합
배추,유통/판매,일반 ,강원도  춘천시  ,,,20170905,적합
참깨,유통/판매,일반 ,충청북도  괴산군  ,,,20170905,적합
복숭아,생산,일반 ,경상북도  청도군  ,1326,440,20170904,적합
옥수수,생산,일반 ,전라남도  순천시  ,330,50,20170904,적합
더덕,생산,일반 ,경기도  포천시  ,2200,300,20170904,적합
마늘,유통/판매,일반 ,충청남도  서산시  ,,,20170904,적합
배추,유통/판매,일반 ,강원도  정선군  ,,,20170904,적합
옥수수,유통/판매,일반 ,강원도  홍천군  ,,,20170904,적합
고구마,유통/판매,일반 ,전라북도  완주군  ,,,20170904,적합
고구마,유통/판매,일반 ,경기도  이천시  ,,,20170904,적합
감자,생산,일반 ,강원도  정선군  ,330,50,20170903,적합
옥수수,생산,일반 ,강원도  정선군  ,330,50,20170903,적합
옥수수,생산,일반 ,강원도  정선군  ,330,50,20170903,적합
옥수수,생산,일반 ,강원도  정선군  ,1500,300,20170903,적합
옥수수,생산,일반 ,강원도  정선군  ,330,50,20170903,적합
감자,생산,일반 ,강원도  정선군  ,1000,200,20170903,적합
감자,생산,일반 ,강원도  정선군  ,3000,1000,20170903,적합
감자,생산,일반 ,강원도  정선군  ,800,150,20170903,적합
감자,생산,일반 ,강원도  정선군  ,1000,200,20170903,적합
감자,생산,일반 ,강원도  정선군  ,330,50,20170903,적합
감자,생산,일반 ,강원도  정선군  ,1000,200,20170903,적합
호박,생산,일반 ,강원도  홍천군  ,3000,300,20170901,적합
가지,생산,일반 ,강원도  홍천군  ,788,200,20170901,적합
풋고추,생산,일반 ,강원도  홍천군  ,3000,700,20170901,적합
가지,생산,일반 ,강원도  홍천군  ,900,300,20170901,적합
감자,생산,일반 ,강원도  홍천군  ,1200,400,20170901,적합
오미자,생산,일반 ,강원도  양구군  ,1936,2500,20170901,적합
콩(대두),유통/판매,일반 ,강원도  인제군  ,,,20170901,적합
대파,생산,일반 ,경기도  양평군  ,100,60,20170901,적합
부추,생산,일반 ,경기도  양평군  ,100,60,20170901,적합
홍고추(붉은고추),생산,일반 ,경기도  양평군  ,100,60,20170901,적합
대파,생산,일반 ,경기도  양평군  ,100,60,20170901,적합
멥쌀(일반),생산,일반 ,경기도  가평군  ,1318,850,20170901,적합
멥쌀(일반),생산,일반 ,경기도  가평군  ,1324,850,20170901,적합
멥쌀(일반),생산,일반 ,경기도  가평군  ,1829,1500,20170901,적합
멥쌀(일반),생산,일반 ,경기도  가평군  ,3726,2600,20170901,적합
홍고추(붉은고추),생산,일반 ,경기도  가평군  ,1380,800,20170901,적합
멥쌀(일반),생산,일반 ,경기도  가평군  ,1293,800,20170901,적합
홍고추(붉은고추),생산,일반 ,경기도  가평군  ,5323,3000,20170901,적합
홍고추(붉은고추),생산,일반 ,경기도  가평군  ,694,500,20170901,적합
홍고추(붉은고추),생산,일반 ,경기도  가평군  ,411,400,20170901,적합
홍고추(붉은고추),생산,일반 ,경기도  가평군  ,198,100,20170901,적합
홍고추(붉은고추),생산,일반 ,경기도  가평군  ,198,100,20170901,적합
깻잎,생산,일반 ,경기도  평택시  ,330,200,20170901,적합
풋고추,생산,일반 ,경기도  평택시  ,330,200,20170901,적합
당근,유통/판매,일반 ,제주특별자치도  제주시  ,,,20170831,적합
고구마,유통/판매,일반 ,전라남도  나주시  ,,,20170831,적합
느타리버섯,유통/판매,일반 ,강원도  홍천군  ,,,20170831,적합
풋고추,유통/판매,일반 ,경기도  안성시  ,,,20170831,적합
참깨,유통/판매,일반 ,제주특별자치도  제주시  ,,,20170831,적합
메론,생산,일반 ,경상남도  김해시  ,200,100,20170831,적합
포도,생산,일반 ,경상남도  김해시  ,200,100,20170831,적합
느타리버섯,유통/판매,일반 ,전라남도  화순군  ,,3,20170831,적합
참깨,유통/판매,일반 ,충청남도  서천군  ,,1,20170831,적합
풋고추,생산,일반 ,전라남도  함평군  ,600,50,20170831,적합
포도,생산,일반 ,충청남도  천안시  ,3242,3000,20170831,적합
포도,생산,일반 ,충청남도  천안시  ,5425,5400,20170831,적합
배,생산,일반 ,충청남도  천안시  ,12000,15000,20170831,적합
배,생산,일반 ,충청남도  천안시  ,12000,15000,20170831,적합
기타박과과채류,생산,일반 ,충청남도  금산군  ,2065,40,20170831,적합
대파,생산,일반 ,충청남도  금산군  ,1520,30,20170831,적합
홍고추(붉은고추),생산,일반 ,충청남도  금산군  ,2595,30,20170831,적합
대파,생산,일반 ,충청남도  금산군  ,1996,20,20170831,적합
홍고추(붉은고추),생산,일반 ,충청남도  금산군  ,405,20,20170831,적합
홍고추(붉은고추),생산,일반 ,충청남도  금산군  ,4001,30,20170831,적합
대파,생산,일반 ,충청남도  금산군  ,553,20,20170831,적합
배,생산,일반 ,충청남도  논산시  ,30000,6000,20170831,적합
메현미,유통/판매,일반 ,충청남도  보령시  ,,,20170831,적합
메현미,유통/판매,일반 ,충청남도  당진시  ,,,20170831,적합
메현미,유통/판매,일반 ,충청남도  예산군  ,,,20170831,적합
메현미,유통/판매,일반 ,충청남도  논산시  ,,,20170831,적합
메현미,유통/판매,일반 ,충청남도  태안군  ,,,20170831,적합
메현미,유통/판매,일반 ,충청남도  서산시  ,,,20170831,적합
메현미,유통/판매,일반 ,충청남도  홍성군  ,,,20170831,적합
메현미,유통/판매,일반 ,충청남도  부여군  ,,,20170831,적합
메현미,유통/판매,일반 ,충청남도  서천군  ,,,20170831,적합
메현미,유통/판매,일반 ,충청남도  아산시  ,,,20170831,적합
옥수수,유통/판매,일반 ,강원도  인제군  ,,,20170831,적합
부추,유통/판매,일반 ,경상북도  경주시  ,,,20170831,적합
멥쌀(일반),유통/판매,일반 ,경상북도  김천시  ,,,20170831,적합
옥수수,생산,일반 ,강원도  정선군  ,1800,600,20170831,적합
옥수수,생산,일반 ,강원도  정선군  ,1800,500,20170831,적합
옥수수,생산,일반 ,강원도  정선군  ,1800,500,20170831,적합
옥수수,생산,일반 ,강원도  정선군  ,330,100,20170831,적합
옥수수,생산,일반 ,강원도  정선군  ,3000,500,20170831,적합
감자,생산,일반 ,강원도  정선군  ,330,50,20170831,적합
감자,생산,일반 ,강원도  정선군  ,655,100,20170831,적합
감자,생산,일반 ,강원도  정선군  ,330,50,20170831,적합
감자,생산,일반 ,강원도  정선군  ,1500,500,20170831,적합
감자,생산,일반 ,강원도  정선군  ,2100,700,20170831,적합
감자,생산,일반 ,강원도  정선군  ,3000,1000,20170831,적합
감자,생산,일반 ,강원도  정선군  ,1600,550,20170831,적합
감자,생산,일반 ,강원도  정선군  ,3000,1000,20170831,적합
감자,생산,일반 ,강원도  정선군  ,2100,700,20170831,적합
감자,생산,일반 ,강원도  정선군  ,3600,1200,20170831,적합
감자,생산,일반 ,강원도  정선군  ,1500,500,20170831,적합
감자,생산,일반 ,강원도  정선군  ,3000,1000,20170831,적합
감자,생산,일반 ,강원도  정선군  ,1529,500,20170831,적합
옥수수,생산,일반 ,강원도  평창군  ,330,500,20170831,적합
홍고추(붉은고추),생산,일반 ,강원도  평창군  ,330,500,20170831,적합
옥수수,유통/판매,일반 ,충청북도  보은군  ,,,20170831,적합
당근,유통/판매,일반 ,부산광역시  부산진구  ,,,20170831,적합
당근,유통/판매,일반 ,경상남도  김해시  ,,2,20170830,적합
시금치,유통/판매,일반 ,부산광역시  강서구  ,,2,20170830,적합
멥쌀(일반),유통/판매,일반 ,경상북도  의성군  ,,2,20170830,적합
옥수수,생산,일반 ,경상북도  봉화군  ,145,200,20170830,적합
사과,생산,일반 ,경상북도  영주시  ,2931,4300,20170830,적합
배,생산,일반 ,경상북도  상주시  ,7048,5000,20170830,적합
대파,생산,일반 ,전라북도  군산시  ,1592,800,20170830,적합
고구마,생산,일반 ,충청남도  홍성군  ,2232,2200,20170830,적합
홍고추(붉은고추),생산,일반 ,충청남도  홍성군  ,1331,1200,20170830,적합
고구마,생산,일반 ,충청남도  부여군  ,1578,2000,20170830,적합
고구마,생산,일반 ,충청남도  부여군  ,1578,2000,20170830,적합
대파,생산,일반 ,충청남도  금산군  ,561,20,20170830,적합
홍고추(붉은고추),생산,일반 ,충청남도  금산군  ,2502,60,20170830,적합
사과,생산,일반 ,충청남도  금산군  ,1831,80,20170830,적합
홍고추(붉은고추),생산,일반 ,충청남도  금산군  ,2155,50,20170830,적합
사과,생산,일반 ,충청남도  금산군  ,2007,90,20170830,적합
대파,생산,일반 ,충청남도  논산시  ,500,20,20170830,적합
대파,생산,일반 ,충청남도  논산시  ,2000,30,20170830,적합
풋고추,생산,일반 ,충청남도  논산시  ,800,80,20170830,적합
깻잎,생산,일반 ,충청북도  단양군  ,235,20,20170830,적합
깻잎,생산,일반 ,충청북도  단양군  ,127,20,20170830,적합
깻잎,생산,일반 ,충청북도  단양군  ,628,30,20170830,적합
깻잎,생산,일반 ,충청북도  단양군  ,759,30,20170830,적합
깻잎,생산,일반 ,충청북도  단양군  ,696,30,20170830,적합
깻잎,생산,일반 ,충청북도  단양군  ,1448,40,20170830,적합
깻잎,생산,일반 ,충청북도  단양군  ,830,40,20170830,적합
풋고추,생산,일반 ,충청북도  단양군  ,4615,60,20170830,적합
풋고추,생산,일반 ,충청북도  단양군  ,4093,60,20170830,적합
풋고추,생산,일반 ,충청북도  단양군  ,664,40,20170830,적합
풋고추,생산,일반 ,충청북도  단양군  ,1083,50,20170830,적합
깻잎,생산,일반 ,충청북도  단양군  ,208,20,20170830,적합
깻잎,생산,일반 ,충청북도  단양군  ,1600,20,20170830,적합
포도,생산,일반 ,충청북도  영동군  ,3000,2800,20170830,적합
포도,생산,일반 ,충청북도  영동군  ,2270,2000,20170830,적합
참깨,생산,일반 ,충청북도  옥천군  ,545,30,20170830,적합
참깨,생산,일반 ,충청북도  옥천군  ,2623,150,20170830,적합
홍고추(붉은고추),생산,일반 ,강원도  영월군  ,1300,1500,20170830,적합
홍고추(붉은고추),생산,일반 ,강원도  영월군  ,500,700,20170830,적합
홍고추(붉은고추),생산,일반 ,강원도  영월군  ,400,500,20170830,적합
홍고추(붉은고추),생산,일반 ,강원도  영월군  ,2000,2500,20170830,적합
홍고추(붉은고추),생산,일반 ,강원도  영월군  ,360,400,20170830,적합
홍고추(붉은고추),생산,일반 ,강원도  영월군  ,1980,2500,20170830,적합
홍고추(붉은고추),생산,일반 ,강원도  영월군  ,1289,1500,20170830,적합
감자,생산,일반 ,강원도  정선군  ,330,50,20170830,적합
대파,생산,일반 ,경기도  양평군  ,100,60,20170830,적합
대파,생산,일반 ,경기도  양평군  ,100,60,20170830,적합
대파,생산,일반 ,경기도  양평군  ,100,60,20170830,적합
홍고추(붉은고추),생산,일반 ,경기도  양평군  ,100,60,20170830,적합
부추,생산,일반 ,울산광역시  북구  ,3000,3000,20170829,적합
부추,생산,일반 ,울산광역시  북구  ,3000,3000,20170829,적합
감자,유통/판매,일반 ,강원도  평창군  ,,2,20170829,적합
느타리버섯,유통/판매,일반 ,경상남도  김해시  ,,2,20170829,적합
콩(대두),유통/판매,일반 ,경상남도  진주시  ,,2,20170829,적합
고구마,유통/판매,일반 ,전라북도  익산시  ,,2,20170829,적합
옥수수,유통/판매,일반 ,강원도  평창군  ,,2,20170829,적합
대파,생산,일반 ,경상남도  거창군  ,400,50,20170829,적합
사과,생산,일반 ,경상남도  거창군  ,1980,1500,20170829,적합
사과,생산,일반 ,경상남도  거창군  ,1320,400,20170829,적합
대파,유통/판매,일반 ,강원도  평창군  ,,9,20170829,적합
시금치,유통/판매,일반 ,경기도  이천시  ,,6,20170829,적합
팽이버섯,생산,친환경(인증) 무농약,경상북도  청도군  ,10000,14500,20170829,적합
새송이,생산,친환경(인증) 무농약,경상북도  성주군  ,231,2200,20170829,적합
배추,유통/판매,일반 ,경상북도  영덕군  ,,,20170829,적합
당근,유통/판매,일반 ,경상남도  김해시  ,,,20170829,적합
배,생산,일반 ,전라남도  나주시  ,8264,11325,20170829,적합
홍고추(붉은고추),생산,일반 ,충청남도  홍성군  ,1740,900,20170829,적합
홍고추(붉은고추),생산,일반 ,충청남도  홍성군  ,612,400,20170829,적합
풋고추,생산,일반 ,충청남도  서산시  ,496,100,20170829,적합
풋고추,생산,일반 ,충청남도  서산시  ,500,100,20170829,적합
풋고추,생산,일반 ,충청남도  서산시  ,330,50,20170829,적합
풋고추,생산,일반 ,충청남도  서산시  ,330,50,20170829,적합
깻잎,생산,일반 ,충청북도  단양군  ,213,30,20170829,적합
깻잎,생산,일반 ,충청북도  단양군  ,1166,40,20170829,적합
풋고추,생산,일반 ,충청북도  단양군  ,2010,60,20170829,적합
깻잎,생산,일반 ,충청북도  단양군  ,1884,40,20170829,적합
깻잎,생산,일반 ,충청북도  단양군  ,496,40,20170829,적합
배추,생산,일반 ,충청북도  단양군  ,1654,60,20170829,적합
배추,생산,일반 ,충청북도  단양군  ,411,40,20170829,적합
부추,생산,일반 ,울산광역시  울주군  ,3000,3000,20170828,적합
부추,생산,일반 ,울산광역시  울주군  ,3000,3000,20170828,적합
부추,생산,일반 ,울산광역시  울주군  ,3000,3000,20170828,적합
부추,생산,일반 ,울산광역시  울주군  ,3000,3000,20170828,적합
복숭아,생산,일반 ,경상북도  영주시  ,2075,468,20170828,적합
복숭아,생산,일반 ,경상북도  영주시  ,2520,468,20170828,적합
복숭아,생산,일반 ,경상북도  영주시  ,7646,468,20170828,적합
새송이,생산,친환경(인증) 무농약,경상북도  청도군  ,890,800,20170828,적합
사과,생산,일반 ,경상북도  상주시  ,798,500,20170828,적합
포도,생산,일반 ,경상북도  상주시  ,1486,1000,20170828,적합
포도,생산,일반 ,경상북도  상주시  ,1486,500,20170828,적합
포도,생산,일반 ,경상북도  상주시  ,3202,1500,20170828,적합
포도,생산,일반 ,경상북도  상주시  ,1486,500,20170828,적합
팽이버섯,생산,친환경(인증) 무농약,경상북도  구미시  ,900,10250,20170828,적합
홍고추(붉은고추),생산,일반 ,전라남도  화순군  ,826,60,20170828,적합
홍고추(붉은고추),생산,일반 ,전라남도  화순군  ,234,30,20170828,적합
대파,생산,일반 ,전라북도  김제시  ,330,200,20170828,적합
대파,유통/판매,일반 ,전라북도  부안군  ,,4,20170828,적합
부추,유통/판매,일반 ,전라북도  임실군  ,,4,20170828,적합
무,유통/판매,일반 ,강원도  춘천시  ,,14,20170828,적합
당근,유통/판매,일반 ,부산광역시  기장군  ,,4,20170828,적합
당근,유통/판매,일반 ,부산광역시  사상구  ,,20,20170828,적합
옥수수,유통/판매,일반 ,충청남도  아산시  ,,2,20170828,적합
깻잎,생산,일반 ,충청북도  단양군  ,1044,30,20170828,적합
